row_id,master_table_name,combined_row_type,source_model_period,bank_amount_counting_flag,bank_amount_for_reconciliation,business_allocated_amount_for_reconciliation,is_split_mapping,split_mapping_row_number,split_mapping_total_rows,bank_transaction_id,bank_account_id,bank_account_name,transaction_date,booking_date,value_date,transaction_sequence,direction,bank_amount_original,bank_currency,bank_fx_rate,bank_base_currency,bank_base_currency_amount,running_balance_base,counterparty_raw_name,transaction_description_raw,bank_reference,payment_method,bank_channel,country_hint,merchant_category_hint,is_user_visible,is_duplicate_candidate,is_reversal_candidate,is_internal_transfer_candidate,data_quality_issue_flag,data_quality_issue_type,raw_statement_line,mapping_id,mapping_type,allocated_amount_original,mapping_currency,allocated_amount_base,allocation_ratio,mapping_confidence_truth,platform_payout_id,allocation_status,mapping_explanation,business_event_id,business_event_date,business_event_month,fiscal_year,fiscal_quarter,company_id,region,business_country,customer_id,customer_name,supplier_id,supplier_name,counterparty_standard_name,counterparty_type,business_event_type,revenue_or_cost_category,product_or_service,department,cost_center,project,sales_channel,contract_id,contract_start_date,contract_end_date,ongoing_contract_flag,invoice_number,invoice_date,invoice_amount_original,business_currency,business_base_currency,business_fx_rate,business_base_currency_amount,payment_terms_days,due_date,expected_settlement_date,actual_settlement_date,settlement_status,settlement_lag_days,aging_bucket,partial_settlement_flag,open_amount_original,open_amount_base,overdue_flag,refund_or_reversal_flag,platform_payout_related_flag,generation_method,assumption_level,business_explanation,source_table_trace,customer_type,payout_country_scope,payout_region_scope,duplicate_candidate_group,duplicate_similarity_basis,daily_transaction_sequence
MASTER-0000011,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2021-01,TRUE,-16324.17,-16324.17,FALSE,1,1,BTX-EXP-202101-0008,KEEYA-NL-OPER-001,EUR operating account,2021-01-28,2021-01-28,2021-01-29,5,OUTFLOW,-16324.17,EUR,1.000000,EUR,-16324.17,-19502.77,PAYROLL BATCH,,VREF-PAY-2021-01-ENG,Payroll Batch,SEPA_BANK_EXPORT,Netherlands,PAYROLL,TRUE,FALSE,FALSE,FALSE,TRUE,MISSING_DESCRIPTION,2021-01-28 | -16324.17 | EUR | PAYROLL BATCH |  | VREF-PAY-2021-01-ENG,MAP-0000011,ONE_TO_ONE,-16324.17,EUR,-16324.17,1.000000,0.68,,REVIEW_NEEDED,Direct bank transaction to business event mapping.,BE-EXP-202101-008,2021-01-28,2021-01,2021,Q1,KEEYA_EUROPE_BV,Europe,Netherlands,,,PAYROLL,Keeya Europe Payroll Batch,Keeya Europe Payroll Batch,SUPPLIER,Payroll,Payroll,Payroll,Core Automation Platform,Engineering,Core Platform,,,2021-01-28,2022-01-28,FALSE,,2021-01-28,16324.17,EUR,EUR,1.00,-16324.17,0,2021-01-28,2021-01-28,2021-01-28,INSTANT_SETTLED,0,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,FALSE,derived_from_v4_master,low,Business fact derived from V4 operating simulation.,bank_statement_table + bank_business_mapping_table + business_truth_table,,,,,,1
MASTER-0000012,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2021-01,TRUE,-841.21,-841.21,FALSE,1,1,BTX-EXP-202101-0014,KEEYA-NL-OPER-001,EUR operating account,2021-01-28,2021-01-28,2021-01-29,6,OUTFLOW,-841.21,EUR,1.000000,EUR,-841.21,-20343.98,CARD PAYMENT EU,GOOGLE WORKSPACE BILL-202101-014,VREF-BILL-202101-014,Direct Debit,SEPA_BANK_EXPORT,Ireland,B2B_SUPPLIER,TRUE,FALSE,FALSE,FALSE,TRUE,UNKNOWN_COUNTERPARTY,2021-01-28 | -841.21 | EUR | CARD PAYMENT EU | GOOGLE WORKSPACE BILL-202101-014 | VREF-BILL-202101-014,MAP-0000012,ONE_TO_ONE,-841.21,EUR,-841.21,1.000000,0.68,,REVIEW_NEEDED,Direct bank transaction to business event mapping.,BE-EXP-202101-014,2021-01-27,2021-01,2021,Q1,KEEYA_EUROPE_BV,Europe,Ireland,,,SUP-SW,SaaS Tool Vendors,SaaS Tool Vendors,SUPPLIER,Software Subscription,Software Subscription,Software Subscription,Core Automation Platform,Operations,Core Platform,,,2021-01-27,2022-01-27,FALSE,,2021-01-27,841.21,EUR,EUR,1.00,-841.21,0,2021-01-27,2021-01-27,2021-01-28,INSTANT_SETTLED,1,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,FALSE,derived_from_v4_master,low,Business fact derived from V4 operating simulation.,bank_statement_table + bank_business_mapping_table + business_truth_table,,,,,,2
MASTER-0000013,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2021-01,TRUE,-1411.53,-1411.53,FALSE,1,1,BTX-EXP-202101-0013,KEEYA-NL-OPER-001,EUR operating account,2021-01-28,2021-01-29,2021-01-30,7,OUTFLOW,-1411.53,EUR,1.000000,EUR,-1411.53,-21755.51,CARD PAYMENT EU,GOOGLE WORKSPACE BILL-202101-013,VREF-BILL-202101-013,Direct Debit,SEPA_BANK_EXPORT,Ireland,B2B_SUPPLIER,TRUE,FALSE,FALSE,FALSE,TRUE,UNKNOWN_COUNTERPARTY,2021-01-28 | -1411.53 | EUR | CARD PAYMENT EU | GOOGLE WORKSPACE BILL-202101-013 | VREF-BILL-202101-013,MAP-0000013,ONE_TO_ONE,-1411.53,EUR,-1411.53,1.000000,0.68,,REVIEW_NEEDED,Direct bank transaction to business event mapping.,BE-EXP-202101-013,2021-01-27,2021-01,2021,Q1,KEEYA_EUROPE_BV,Europe,Ireland,,,SUP-SW,SaaS Tool Vendors,SaaS Tool Vendors,SUPPLIER,Software Subscription,Software Subscription,Software Subscription,Core Automation Platform,Operations,Core Platform,,,2021-01-27,2022-01-27,FALSE,,2021-01-27,1411.53,EUR,EUR,1.00,-1411.53,0,2021-01-27,2021-01-27,2021-01-28,INSTANT_SETTLED,1,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,FALSE,derived_from_v4_master,low,Business fact derived from V4 operating simulation.,bank_statement_table + bank_business_mapping_table + business_truth_table,,,,,,3
MASTER-0000014,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2021-01,TRUE,-85000.00,-85000.00,FALSE,1,1,BTX-REPAIR-000154,KEEYA-TAX-RESERVE,tax reserve account,2021-01-28,2021-01-29,2021-01-28,2,OUTFLOW,-85000.00,EUR,1.000000,EUR,-85000.00,-90584.59,NL PAYROLL TAX AUTHORITY,EMPLOYER SOCIAL CO COST 2021-01,VREF-COST-PRESSURE-001,SEPA Credit Transfer,SEPA_BANK_EXPORT,Netherlands,B2B_SUPPLIER,TRUE,FALSE,FALSE,FALSE,FALSE,,2021-01-28 | -85000.00 | EUR | NL PAYROLL TAX AUTHORITY | EMPLOYER SOCIAL CO COST 2021-01 | VREF-COST-PRESSURE-001,MAP-REPAIR-0002700,ONE_TO_ONE,-85000.00,EUR,-85000.00,1.000000,0.94,,ALLOCATED,Additional operating cost pressure to make the company resemble a real growth-stage SaaS business.,BE-COST-PRESSURE-REPAIR-001,2021-01-18,2021-01,2021,Q1,KEEYA_EUROPE_BV,Benelux,Netherlands,,,SUP-PAYROLL-TAX-NL,NL Payroll Tax Authority,NL Payroll Tax Authority,SUPPLIER,Growth-stage SaaS cost pressure - Employer Social Contribution,Employer Social Contribution / Payroll Tax,Employer Social Contribution,People,Payroll,People Operations,,CON-SUP-PAYROLL-TAX-NL-2021,2021-01-18,2024-12-31,FALSE,INV-2021-R-001,2021-01-18,85000.00,EUR,EUR,1.00,-85000.00,10,2021-01-28,2021-01-28,2021-01-28,SETTLED_ON_TIME,10,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,FALSE,incremental_master_repair,medium,Additional operating cost pressure to make the company resemble a real growth-stage SaaS business.,current master table incremental repair,,,,,,1
MASTER-0000015,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2021-01,TRUE,-1933.12,-1933.12,FALSE,1,1,BTX-EXP-202101-0017,KEEYA-NL-OPER-001,EUR operating account,2021-01-30,2021-01-30,2021-01-31,8,OUTFLOW,-1933.12,EUR,1.000000,EUR,-1933.12,-23688.63,WEWORK AMS,WEWORK AMS BILL-202101-017,VREF-BILL-202101-017,Corporate Card,SEPA_BANK_EXPORT,Netherlands,B2B_SUPPLIER,TRUE,FALSE,FALSE,FALSE,TRUE,LARGE_AMOUNT_OUTLIER,2021-01-30 | -1933.12 | EUR | WEWORK AMS | WEWORK AMS BILL-202101-017 | VREF-BILL-202101-017,MAP-0000015,ONE_TO_ONE,-1933.12,EUR,-1933.12,1.000000,0.68,,REVIEW_NEEDED,Direct bank transaction to business event mapping.,BE-EXP-202101-017,2021-01-02,2021-01,2021,Q1,KEEYA_EUROPE_BV,Europe,Netherlands,,,SUP-RENT,WeWork Netherlands B.V.,WeWork Netherlands B.V.,SUPPLIER,Office Rent / Coworking,Office Rent / Coworking,Office Rent / Coworking,Core Automation Platform,G&A,Core Platform,,,2021-01-02,2022-01-02,FALSE,,2021-01-02,1933.12,EUR,EUR,1.00,-1933.12,30,2021-02-01,2021-02-01,2021-01-30,SETTLED_ON_TIME,28,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,FALSE,derived_from_v4_master,low,Business fact derived from V4 operating simulation.,bank_statement_table + bank_business_mapping_table + business_truth_table,,,,,,1
MASTER-0000016,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2021-01,TRUE,-1066.47,-1066.47,FALSE,1,1,BTX-EXP-202101-0005,KEEYA-PLATFORM-CLEAR-001,platform clearing account,2021-01-30,2021-01-30,2021-01-31,2,OUTFLOW,-1066.47,EUR,1.000000,EUR,-1066.47,72994.09,SNOWFLAKE COMPUTING,SNOWFLAKE COMPUTING MONITORING 2021-01,VREF-BILL-202101-005,SEPA Transfer,SEPA_BANK_EXPORT,Netherlands,B2B_SUPPLIER,TRUE,FALSE,FALSE,FALSE,TRUE,LARGE_AMOUNT_OUTLIER,2021-01-30 | -1066.47 | EUR | SNOWFLAKE COMPUTING | SNOWFLAKE COMPUTING MONITORING 2021-01 | VREF-BILL-202101-005,MAP-0000014,ONE_TO_ONE,-1066.47,EUR,-1066.47,1.000000,0.68,,REVIEW_NEEDED,Direct bank transaction to business event mapping.,BE-EXP-202101-005,2021-01-02,2021-01,2021,Q1,KEEYA_EUROPE_BV,Europe,Netherlands,,,SUP-SNOW,Snowflake Computing Netherlands B.V.,Snowflake Computing Netherlands B.V.,SUPPLIER,Data Storage / Monitoring Cost,Data Storage / Monitoring Cost,Data Storage / Monitoring Cost,Engineering,Engineering,Core Platform,,,2021-01-02,2022-01-02,FALSE,,2021-01-02,1066.47,EUR,EUR,1.00,-1066.47,30,2021-02-01,2021-02-01,2021-01-30,SETTLED_ON_TIME,28,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,FALSE,derived_from_v4_master,low,Business fact derived from V4 operating simulation.,bank_statement_table + bank_business_mapping_table + business_truth_table,,,,,,1
MASTER-0000017,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2021-01,TRUE,-3120.22,-3120.22,FALSE,1,1,BTX-EXP-202101-0003,KEEYA-PLATFORM-CLEAR-001,platform clearing account,2021-01-30,2021-01-31,2021-02-01,3,OUTFLOW,-3120.22,EUR,1.000000,EUR,-3120.22,69873.87,MINDEE SAS,MINDEE SAS OCR API 2021-01,VREF-BILL-202101-003,SEPA Transfer,SEPA_BANK_EXPORT,France,B2B_SUPPLIER,TRUE,FALSE,FALSE,FALSE,TRUE,INVOICE_REFERENCE_MISSING,2021-01-30 | -3120.22 | EUR | MINDEE SAS | MINDEE SAS OCR API 2021-01 | VREF-BILL-202101-003,MAP-0000016,ONE_TO_ONE,-3120.22,EUR,-3120.22,1.000000,0.68,,REVIEW_NEEDED,Direct bank transaction to business event mapping.,BE-EXP-202101-003,2021-01-15,2021-01,2021,Q1,KEEYA_EUROPE_BV,Europe,France,,,SUP-MINDEE,Mindee SAS,Mindee SAS,SUPPLIER,OCR API Cost,OCR API Cost,OCR API Cost,Document AI,Document AI,Document AI,,,2021-01-15,2022-01-15,FALSE,,2021-01-15,3120.22,EUR,EUR,1.00,-3120.22,15,2021-01-30,2021-01-30,2021-01-30,SETTLED_ON_TIME,15,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,FALSE,derived_from_v4_master,low,Business fact derived from V4 operating simulation.,bank_statement_table + bank_business_mapping_table + business_truth_table,,,,,,2
MASTER-0000018,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2021-01,TRUE,-2362.71,-2362.71,FALSE,1,1,BTX-EXP-202101-0018,KEEYA-EUR-SAVINGS,EUR savings account,2021-01-31,2021-02-01,2021-02-02,1,OUTFLOW,-2362.71,EUR,1.000000,EUR,-2362.71,-2362.71,VISSER LEGAL AUDIT,VISSER LEGAL AUDIT BILL-202101-018,VREF-BILL-202101-018,Corporate Card,SEPA_BANK_EXPORT,Netherlands,B2B_SUPPLIER,TRUE,FALSE,FALSE,FALSE,TRUE,INVOICE_REFERENCE_MISSING,2021-01-31 | -2362.71 | EUR | VISSER LEGAL AUDIT | VISSER LEGAL AUDIT BILL-202101-018 | VREF-BILL-202101-018,MAP-0000017,ONE_TO_ONE,-2362.71,EUR,-2362.71,1.000000,0.68,,REVIEW_NEEDED,Direct bank transaction to business event mapping.,BE-EXP-202101-018,2021-01-02,2021-01,2021,Q1,KEEYA_EUROPE_BV,Europe,Netherlands,,,SUP-PRO,Visser Legal & Audit B.V.,Visser Legal & Audit B.V.,SUPPLIER,Professional Service,Professional Service,Professional Service,Compliance Localization,Compliance,Compliance Localization,,,2021-01-02,2022-01-02,FALSE,,2021-01-02,2362.71,EUR,EUR,1.00,-2362.71,30,2021-02-01,2021-02-01,2021-01-31,SETTLED_ON_TIME,29,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,FALSE,derived_from_v4_master,low,Business fact derived from V4 operating simulation.,bank_statement_table + bank_business_mapping_table + business_truth_table,,,,,,1
MASTER-0000019,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2021-02,TRUE,2296.18,2296.18,FALSE,1,1,BTX-REV-202102-0006,KEEYA-NL-OPER-001,EUR operating account,2021-02-01,2021-02-01,2021-02-02,9,INFLOW,2296.18,EUR,1.000000,EUR,2296.18,-21392.45,Factura Clara S.L.,SEPA CT INV-202102-009 FACTURA CLARA S.L.,EREF-INV-202102-009,Manual Bank Transfer,SEPA_BANK_EXPORT,Spain,B2B_CUSTOMER,TRUE,FALSE,FALSE,FALSE,TRUE,INVOICE_REFERENCE_MISSING,2021-02-01 | 2296.18 | EUR | Factura Clara S.L. | SEPA CT INV-202102-009 FACTURA CLARA S.L. | EREF-INV-202102-009,MAP-0000021,ONE_TO_ONE,2296.18,EUR,2296.18,1.000000,0.68,,REVIEW_NEEDED,Direct bank transaction to business event mapping.,BE-REV-202102-009,2021-02-01,2021-02,2021,Q1,KEEYA_EUROPE_BV,Southern Europe,Spain,CUST-ES-014,Factura Clara S.L.,,,Factura Clara S.L.,CUSTOMER,AI Reconciliation / AI Classification Revenue,AI Reconciliation / AI Classification Revenue,AI Bank Transaction Classification,Reconciliation Engine,Revenue Operations,Reconciliation Engine,Partner Channel,CT-CUST-ES-014-202102,2021-02-01,2027-01-31,TRUE,,2021-02-01,2296.18,EUR,EUR,1.00,2296.18,0,2021-02-01,2021-02-01,2021-02-01,INSTANT_SETTLED,0,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,FALSE,derived_from_v4_master,low,Business fact derived from V4 operating simulation.,bank_statement_table + bank_business_mapping_table + business_truth_table,E-commerce Seller,,,,,1
MASTER-0000020,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2021-01,TRUE,68176.76,15150.39,TRUE,1,3,BTX-REV-202101-0005,KEEYA-PLATFORM-CLEAR-001,platform clearing account,2021-01-31,2021-02-01,2021-02-02,4,INFLOW,68176.76,EUR,1.000000,EUR,68176.76,138050.63,Stripe Payments Europe Ltd,STRIPE PAYOUT 202101-005 EUR 189379.90,STRIPE-PO-202101-005,Stripe,API_EXPORT,Italy;Denmark,PAYMENT_PROCESSOR,TRUE,FALSE,FALSE,FALSE,FALSE,,2021-01-31 | 68176.76 | EUR | Stripe Payments Europe Ltd | STRIPE PAYOUT 202101-005 EUR 189379.90 | STRIPE-PO-202101-005,MAP-0000018,ONE_BANK_TXN_TO_MULTIPLE_BUSINESS_EVENTS,15150.39,EUR,15150.39,0.222222,0.94,PO-STR-202101-005,ALLOCATED,Platform processor payout allocated to customer invoice item.,BTX-REV-202101-0005-ALLOC-001,2021-01-26,2021-01,2021,Q1,KEEYA_EUROPE_BV,Southern Europe,Italy,CUST-IT-017,Milano Commerce Cloud SRL,,,Milano Commerce Cloud SRL,CUSTOMER,Platform Payout Revenue,Implementation Service Revenue,EU Pilot,Enterprise Pilot and Onboarding,Revenue Operations,EU Pilot,Inbound Website,CT-CUST-IT-017-202101,2021-01-26,2026-12-31,TRUE,INV-202101-008,2021-01-26,15150.39,EUR,EUR,1.00,15150.39,5,2021-01-31,2021-01-31,2021-01-31,SETTLED_ON_TIME,5,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,TRUE,derived_from_v4_master_platform_split,medium,Platform payout allocation item derived from processor batch.,bank_statement_table + bank_business_mapping_table + business_truth_table,E-commerce Seller,Denmark | Italy,Nordics | Southern Europe,,,1
MASTER-0000021,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2021-01,FALSE,0.00,22725.59,TRUE,2,3,BTX-REV-202101-0005,KEEYA-PLATFORM-CLEAR-001,platform clearing account,2021-01-31,2021-02-01,2021-02-02,4,INFLOW,68176.76,EUR,1.000000,EUR,68176.76,138050.63,Stripe Payments Europe Ltd,STRIPE PAYOUT 202101-005 EUR 189379.90,STRIPE-PO-202101-005,Stripe,API_EXPORT,Italy;Denmark,PAYMENT_PROCESSOR,TRUE,FALSE,FALSE,FALSE,FALSE,,2021-01-31 | 68176.76 | EUR | Stripe Payments Europe Ltd | STRIPE PAYOUT 202101-005 EUR 189379.90 | STRIPE-PO-202101-005,MAP-0000019,ONE_BANK_TXN_TO_MULTIPLE_BUSINESS_EVENTS,22725.59,EUR,22725.59,0.333333,0.94,PO-STR-202101-005,ALLOCATED,Platform processor payout allocated to customer invoice item.,BTX-REV-202101-0005-ALLOC-002,2021-01-26,2021-01,2021,Q1,KEEYA_EUROPE_BV,Nordics,Denmark,CUST-DK-020,Nordic Ledger Services ApS,,,Nordic Ledger Services ApS,CUSTOMER,Platform Payout Revenue,Implementation Service Revenue,Partner Expansion,Enterprise Pilot and Onboarding,Revenue Operations,EU Pilot,Inbound Website,CT-CUST-IT-017-202101,2021-01-26,2026-12-31,TRUE,INV-202101-010,2021-01-26,22725.59,EUR,EUR,1.00,22725.59,5,2021-01-31,2021-01-31,2021-01-31,SETTLED_ON_TIME,5,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,TRUE,derived_from_v4_master_platform_split,medium,Platform payout allocation item derived from processor batch.,bank_statement_table + bank_business_mapping_table + business_truth_table,Accounting Firm,Denmark | Italy,Nordics | Southern Europe,,,1
MASTER-0000022,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2021-01,FALSE,0.00,30300.78,TRUE,3,3,BTX-REV-202101-0005,KEEYA-PLATFORM-CLEAR-001,platform clearing account,2021-01-31,2021-02-01,2021-02-02,4,INFLOW,68176.76,EUR,1.000000,EUR,68176.76,138050.63,Stripe Payments Europe Ltd,STRIPE PAYOUT 202101-005 EUR 189379.90,STRIPE-PO-202101-005,Stripe,API_EXPORT,Italy;Denmark,PAYMENT_PROCESSOR,TRUE,FALSE,FALSE,FALSE,FALSE,,2021-01-31 | 68176.76 | EUR | Stripe Payments Europe Ltd | STRIPE PAYOUT 202101-005 EUR 189379.90 | STRIPE-PO-202101-005,MAP-0000020,ONE_BANK_TXN_TO_MULTIPLE_BUSINESS_EVENTS,30300.78,EUR,30300.78,0.444444,0.94,PO-STR-202101-005,ALLOCATED,Platform processor payout allocated to customer invoice item.,BTX-REV-202101-0005-ALLOC-003,2021-01-26,2021-01,2021,Q1,KEEYA_EUROPE_BV,Southern Europe,Italy,CUST-IT-006,Rossi & Partners Studio,,,Rossi & Partners Studio,CUSTOMER,Platform Payout Revenue,Implementation Service Revenue,Core Platform,Enterprise Pilot and Onboarding,Revenue Operations,EU Pilot,Inbound Website,CT-CUST-IT-017-202101,2021-01-26,2026-12-31,TRUE,INV-202101-001,2021-01-26,30300.78,EUR,EUR,1.00,30300.78,5,2021-01-31,2021-01-31,2021-01-31,SETTLED_ON_TIME,5,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,TRUE,derived_from_v4_master_platform_split,medium,Platform payout allocation item derived from processor batch.,bank_statement_table + bank_business_mapping_table + business_truth_table,E-commerce Seller,Denmark | Italy,Nordics | Southern Europe,,,1
MASTER-0000023,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2021-01,TRUE,-1890.69,-1890.69,FALSE,1,1,BTX-EXP-202101-0016,KEEYA-NL-OPER-001,EUR operating account,2021-02-02,2021-02-02,2021-02-03,10,OUTFLOW,-1890.69,EUR,1.000000,EUR,-1890.69,-23283.14,LINKEDIN IRELAND,LINKEDIN IRELAND BILL-202101-016,VREF-BILL-202101-016,SEPA Transfer,SEPA_BANK_EXPORT,Ireland,B2B_SUPPLIER,TRUE,FALSE,FALSE,FALSE,TRUE,COUNTERPARTY_ALIAS_CONFLICT,2021-02-02 | -1890.69 | EUR | LINKEDIN IRELAND | LINKEDIN IRELAND BILL-202101-016 | VREF-BILL-202101-016,MAP-0000022,ONE_TO_ONE,-1890.69,EUR,-1890.69,1.000000,0.68,,REVIEW_NEEDED,Direct bank transaction to business event mapping.,BE-EXP-202101-016,2021-01-03,2021-01,2021,Q1,KEEYA_EUROPE_BV,Europe,Ireland,,,SUP-MKT,LinkedIn Ireland Unlimited Company,LinkedIn Ireland Unlimited Company,SUPPLIER,Marketing / Sales Expense,Marketing / Sales Expense,Marketing / Sales Expense,Partner Accounting Firm Network,Sales,Partner Expansion,,,2021-01-03,2022-01-03,FALSE,,2021-01-03,1890.69,EUR,EUR,1.00,-1890.69,30,2021-02-02,2021-02-02,2021-02-02,SETTLED_ON_TIME,30,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,FALSE,derived_from_v4_master,low,Business fact derived from V4 operating simulation.,bank_statement_table + bank_business_mapping_table + business_truth_table,,,,,,1
MASTER-0000024,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2021-01,TRUE,66442.30,66442.30,FALSE,1,1,BTX-REV-202101-0001,KEEYA-NL-OPER-001,EUR operating account,2021-02-02,2021-02-03,2021-02-03,11,INFLOW,66442.30,EUR,1.000000,EUR,66442.30,43159.16,DUBLIN,SEPA CT INV-202101-002 DUBLIN FREIGHT ANALY,EREF-INV-202101-002,SEPA Credit Transfer,SEPA_BANK_EXPORT,Ireland,B2B_CUSTOMER,TRUE,FALSE,FALSE,FALSE,TRUE,COUNTERPARTY_ALIAS_CONFLICT,2021-02-02 | 66442.30 | EUR | DUBLIN | SEPA CT INV-202101-002 DUBLIN FREIGHT ANALY | EREF-INV-202101-002,MAP-0000023,ONE_TO_ONE,66442.30,EUR,66442.30,1.000000,0.68,,REVIEW_NEEDED,Direct bank transaction to business event mapping.,BE-REV-202101-002,2021-01-03,2021-01,2021,Q1,KEEYA_EUROPE_BV,UK & Ireland,Ireland,CUST-IE-007,Dublin Freight Analytics Ltd,,,Dublin Freight Analytics Ltd,CUSTOMER,SaaS Subscription Revenue,SaaS Subscription Revenue,Bank-to-Voucher Automation,Core Automation Platform,Revenue Operations,Core Platform,Direct Sales,CT-CUST-IE-007-202101,2021-01-03,2026-12-31,TRUE,INV-202101-002,2021-01-03,66442.30,EUR,EUR,1.00,66442.30,30,2021-02-02,2021-02-02,2021-02-02,SETTLED_ON_TIME,30,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,FALSE,derived_from_v4_master,low,Business fact derived from V4 operating simulation.,bank_statement_table + bank_business_mapping_table + business_truth_table,SME,,,,,2
MASTER-0000025,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2021-01,TRUE,39361.46,39361.46,FALSE,1,1,BTX-REV-202101-0003,KEEYA-NL-OPER-001,EUR operating account,2021-02-02,2021-02-03,2021-02-04,12,INFLOW,39361.46,EUR,1.000000,EUR,39361.46,82520.62,FACTURA CLARA S.L.,SEPA CT INV-202101-005 FACTURA CLARA S.L.,EREF-INV-202101-005,SEPA Credit Transfer,SEPA_BANK_EXPORT,Spain,B2B_CUSTOMER,TRUE,FALSE,FALSE,FALSE,TRUE,COUNTERPARTY_ALIAS_CONFLICT,2021-02-02 | 39361.46 | EUR | FACTURA CLARA S.L. | SEPA CT INV-202101-005 FACTURA CLARA S.L. | EREF-INV-202101-005,MAP-0000024,ONE_TO_ONE,39361.46,EUR,39361.46,1.000000,0.68,,REVIEW_NEEDED,Direct bank transaction to business event mapping.,BE-REV-202101-005,2021-01-05,2021-01,2021,Q1,KEEYA_EUROPE_BV,Southern Europe,Spain,CUST-ES-014,Factura Clara S.L.,,,Factura Clara S.L.,CUSTOMER,OCR / Document Processing Revenue,OCR / Document Processing Revenue,OCR Invoice Capture,Document AI,Revenue Operations,Document AI,Direct Sales,CT-CUST-ES-014-202101,2021-01-05,2026-12-31,TRUE,INV-202101-005,2021-01-05,39361.46,EUR,EUR,1.00,39361.46,30,2021-02-04,2021-02-04,2021-02-02,SETTLED_ON_TIME,28,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,FALSE,derived_from_v4_master,low,Business fact derived from V4 operating simulation.,bank_statement_table + bank_business_mapping_table + business_truth_table,E-commerce Seller,,,,,3
MASTER-0000026,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2021-01,TRUE,-5460.39,-5460.39,FALSE,1,1,BTX-EXP-202101-0002,KEEYA-PLATFORM-CLEAR-001,platform clearing account,2021-02-03,2021-02-03,2021-02-04,5,OUTFLOW,-5460.39,EUR,1.000000,EUR,-5460.39,132590.24,ANTHROPIC API,ANTHROPIC API API USAGE 2021-01,VREF-BILL-202101-002,Direct Debit,SEPA_BANK_EXPORT,Ireland,B2B_SUPPLIER,TRUE,FALSE,FALSE,FALSE,FALSE,,2021-02-03 | -5460.39 | EUR | ANTHROPIC API | ANTHROPIC API API USAGE 2021-01 | VREF-BILL-202101-002,MAP-0000025,ONE_TO_ONE,-5460.39,EUR,-5460.39,1.000000,0.98,,ALLOCATED,Direct bank transaction to business event mapping.,BE-EXP-202101-002,2021-01-05,2021-01,2021,Q1,KEEYA_EUROPE_BV,Europe,Ireland,,,SUP-ANTH,Anthropic Ireland Ltd,Anthropic Ireland Ltd,SUPPLIER,AI API / Token Cost,AI API / Token Cost,AI API / Token Cost,AI Infrastructure,AI Infrastructure,Core Platform,,,2021-01-05,2022-01-05,FALSE,,2021-01-05,5460.39,EUR,EUR,1.00,-5460.39,30,2021-02-04,2021-02-04,2021-02-03,SETTLED_ON_TIME,29,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,FALSE,derived_from_v4_master,low,Business fact derived from V4 operating simulation.,bank_statement_table + bank_business_mapping_table + business_truth_table,,,,,,1
